uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"c832244b-e8cf-49bb-b098-8d7706711920","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08467",,"ok","liana","Live",1.8,50,,,,,,,,,,,,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"ec272b15-c533-4500-af83-641c698ad7b3","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08780",,"ok","liana","Live",1.2,50,,,,,,,,,,,,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"55c239a2-493a-430b-92c0-be387ed8692f","LENO_069.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_069",,"NEON.PLA.D08.LENO.08226",,"ok","single bole tree","Live",30.2,130,,23.2,,,,,,,,,,,,,,,,,,,,,"cbarefoot@battelleecology.org","nparis@battelleecology.org",
"c7a0824c-a5ec-4bbb-9d74-c659de37a1c3","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.12029",,"ok","liana","Standing dead",2.2,130,,,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","cbarefoot@battelleecology.org",
"cc5d7ea1-a4d4-4dec-bb37-57739ff6f74c","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08834",,"ok","small tree","Live",3.6,130,,2.2,,,,,,,,,,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"f54d77cf-5a8c-4e5b-94b4-c69e362978bd","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08855",,"ok","single bole tree","Live",14.1,130,,14.3,,,,,,,,,,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"820cf285-ddee-4b22-b03e-e6e7c2d75497","LENO_069.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_069",,"NEON.PLA.D08.LENO.12163",,"ok",,"Downed",,,,,,,,,,,,,,,,,,,,,,,,,"cbarefoot@battelleecology.org","nparis@battelleecology.org",
"5c39409c-113b-4f9b-bec1-496ab6777dce","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.08598",,"ok","single bole tree","Live",12.7,130,,11.5,,,,,,,,,,,,,,,,,,,,,"cbarefoot@battelleecology.org","nparis@battelleecology.org",
"11bc3227-0c91-4f2b-ae27-35a7d3ee3a21","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.08545",,"ok","small tree","Live",6.8,130,,7.5,,,,,,,,,,,,,,,,,,,,,"cbarefoot@battelleecology.org","nparis@battelleecology.org",
"a5c787bb-a79b-404c-ac55-13e38410c5e2","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.12902",,"ok","sapling","Live",,,,1.1,,,,,,,,1.2,10,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"fedc2781-739c-4879-8c4e-b79d76aaefb1","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.12014",,"ok","liana","Live",3.4,130,,,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","cbarefoot@battelleecology.org",
"ad4994d4-c440-411e-98c3-67428bafb394","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.08523",,"ok","small tree","Live",3.1,130,,4.4,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","cbarefoot@battelleecology.org",
"a8470e3d-112d-49e3-a716-35545cd0fb6c","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08807",,"ok","sapling","Live",,,,1.7,,,,,,,,1.0,10,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"a45d178a-4f31-4a04-b504-a59ca7e5d0d1","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.12011",,"ok","liana","Live",3.6,130,,,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","cbarefoot@battelleecology.org",
"990259e9-20d5-4838-90f2-3f2e6ab0ef72","LENO_069.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_069",,"NEON.PLA.D08.LENO.12151",,"ok","liana","Live",3.1,50,,,,,,,,,,,,,,,,,,,,,,,"cbarefoot@battelleecology.org","nparis@battelleecology.org",
"cf150d7d-740c-4c52-8548-af53e9c971b3","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.08560",,"ok","single bole tree","Live",18.9,130,,15.3,,,,,,,,,,,,,,,,,,,,,"cbarefoot@battelleecology.org","nparis@battelleecology.org",
"935b38a6-d046-4320-8ae6-33fa0b17533c","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.12012",,"ok","liana","Live",1.6,130,,,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","cbarefoot@battelleecology.org",
"3d6b613d-4e9e-4177-97f0-1442f054a950","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08815",,"ok","small tree","Live",1.4,130,,2.8,,,,,,,,,,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"9f1e43c1-1b33-450d-9329-7a32703b1c2b","LENO_061.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_061",,"NEON.PLA.D08.LENO.08827",,"ok","single shrub","Live",2.2,130,,4.7,,,,1.2,1.0,,"cylinder",3.0,10,,,,,,,,,,,,"lnagel@battelleecology.org","mensley-field@battelleecology.org",
"93befe5c-faa7-41c3-a211-8924a49c8bfb","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.14681",,"ok",,"Downed",,,,0.8,,,,,,,,1.0,10,,,,,,,,,,,,"nparis@battelleecology.org","cbarefoot@battelleecology.org",
"4da70b1d-8715-4540-9943-e44a485a946a","LENO_063.basePlot.vst","2018-11-05","vst_LENO_2018","D08","LENO","LENO_063",,"NEON.PLA.D08.LENO.08514",,"ok","small shrub","Standing dead",,,,1.2,,,,0.9,0.8,,"ellipsoid or sphere",2.2,10,,,,,,,,,,,,"nparis@battelleecology.org","cbarefoot@battelleecology.org",
