uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"98d98319-c7e1-4d8f-9d49-f23dae2fcec4","RMNP_004.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_004",,"NEON.PLA.D10.RMNP.03451",,"ok","small tree","Standing dead",8.5,130,,5.2,,,,,,,,,,,,,,,,,,,,"Cause of death unknown","Jlinden@battelleecology.org","msligh@battelleecology.org",
"054b6569-94ce-4244-be02-ac5aac629359","RMNP_006.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_006",,"NEON.PLA.D10.RMNP.05256",,"ok","single bole tree","Live",17.5,130,,13.0,,,,3.2,2.7,"Partially shaded",,,,,,,,,,,,,,,"atworek@battelleecology.org","kstyers@battelleecology.org",
"d9de2278-e022-42af-af4a-84b3bec78ed3","RMNP_004.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_004",,"NEON.PLA.D10.RMNP.03445",,"ok","sapling","Live",,,,0.5,,,,,,,,1.4,10,,,,,,,,,,,,"Jlinden@battelleecology.org","msligh@battelleecology.org",
"12acb888-482f-43a8-a566-2194408eea18","RMNP_004.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_004",,"NEON.PLA.D10.RMNP.03444",,"ok","small shrub","Live",,,,0.6,,,,2.3,1.2,,"oblate half-sphere",1.4,10,,,,,,,,,,,,"Jlinden@battelleecology.org","msligh@battelleecology.org",
"1278ff33-ee6a-4884-a83d-26e4717685f7","RMNP_004.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_004",,"NEON.PLA.D10.RMNP.03476",,"ok","single bole tree","Live",12.5,130,,8.4,,,,2.4,1.7,"Partially shaded",,,,,,,,,,,,,,,"Jlinden@battelleecology.org","msligh@battelleecology.org",
"4f526c0b-f72a-42d5-8dd5-30b4f454a830","RMNP_006.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_006",,"NEON.PLA.D10.RMNP.04863",,"ok","single bole tree","Live",18.6,130,,12.5,,,,2.6,2.1,"Partially shaded",,,,,,,,,,,,,,,"atworek@battelleecology.org","kstyers@battelleecology.org",
"e64e6e96-e6bd-4374-911e-a20bea4c9cfe","RMNP_004.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_004",,"NEON.PLA.D10.RMNP.03494",,"ok","single bole tree","Live",19.3,130,,10.1,,,,2.8,2.8,"Partially shaded",,,,,,,,,,,,,,,"Jlinden@battelleecology.org","msligh@battelleecology.org",
"9bcd5f6a-a812-41b9-8d20-587ea8610558","RMNP_006.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_006",,"NEON.PLA.D10.RMNP.05242",,"ok","single bole tree","Live",10.4,130,,8.9,,,,1.7,1.4,"Partially shaded",,,,,,,,,,,,,,,"atworek@battelleecology.org","kstyers@battelleecology.org",
"0c868944-9ff8-421d-bcae-c76f55e1edbb","RMNP_006.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_006",,"NEON.PLA.D10.RMNP.05222",,"ok","single bole tree","Live",12.9,130,,9.0,,,,1.7,1.6,"Partially shaded",,,,,,,,,,,,,,,"atworek@battelleecology.org","kstyers@battelleecology.org",
"50feb7bf-7a03-49ca-ad7b-58845559697f","RMNP_006.basePlot.vst","2018-10-01","vst_RMNP_2018","D10","RMNP","RMNP_006",,"NEON.PLA.D10.RMNP.04886",,"ok","single bole tree","Live",14.9,130,,10.0,,,,2.1,1.8,"Full sun",,,,,,,,,,,,,,,"atworek@battelleecology.org","kstyers@battelleecology.org",
