uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"84f8eb6b-75bc-434a-a5af-d0ac077a90c8","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.01961",,"ok","single bole tree","Live",36.3,130,,20.5,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"c4b01f2f-7a5e-44c8-981c-f304e4297be2","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.01975",,"ok","small tree","Live",2.1,130,,3.4,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"6543a1f9-dccd-488d-8c10-a4e300117585","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.01960",,"ok","single bole tree","Live",13.2,130,,11.7,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"f12e64f0-98b8-4bbb-8721-598589b46399","ORNL_051.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_051",,"NEON.PLA.D07.ORNL.04000",,"ok","sapling","Live",,,,2.4,,,,,,,,1.4,10,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"405a8a0d-6498-4ddd-b0b0-a64fa5e9bdb3","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.01959",,"ok","single bole tree","Live",19.1,130,,17.8,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"f4b2acef-5cc6-45ca-b037-962cb83434e1","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.02286",,"ok","single bole tree","Live",12.7,130,,11.6,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"6f867bf9-482b-4322-9bc4-65db832e4219","ORNL_051.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_051",,"NEON.PLA.D07.ORNL.03722",,"ok","single bole tree","Live",35.5,130,,22.9,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"ceb0a72b-1655-4a81-8784-2c8fe25041db","ORNL_051.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_051",,"NEON.PLA.D07.ORNL.05548",,"ok","sapling","Live",,,,1.5,,,,,,,,1.2,10,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"1b677fdc-5063-4ae4-be68-d63e50f9628c","ORNL_051.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_051",,"NEON.PLA.D07.ORNL.05575",,"ok","sapling","Live",,,,2.4,,,,,,,,1.6,10,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"41b252aa-cb8d-4277-a831-7daffb0b1c6d","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.02319",,"removed",,"Downed",,,,,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"3e827294-10fa-435b-90b8-8143d3aec1e4","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.01966",,"ok","small tree","Standing dead",1.0,130,,1.9,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"3a5dd525-48ab-4e4e-903c-9750d667654e","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.02304",,"ok","small tree","Live, physically damaged",2.2,130,,0.2,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"332b6ec3-a3b3-4c54-b286-ceae6684937b","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.02294",,"ok","small tree","Live",2.4,130,,4.0,,,,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"9eb2ac34-39e3-400e-b5d5-d21ecf557283","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.02300",,"ok","single bole tree","Dead, broken bole",77.8,130,,16.8,,16.8,65.0,,,,,,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"93b3fdc2-ca62-4fef-a11e-bb089a3ca0b0","ORNL_060.basePlot.vst","2018-01-03","vst_ORNL_2017","D07","ORNL","ORNL_060",,"NEON.PLA.D07.ORNL.02321",,"ok","sapling","Live",,,,1.0,,,,,,,,1.4,10,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
