uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"b11af995-07b1-469b-83e4-d0d133988b44","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.04267",,"ok",,"Downed",,,,,,,,,,,,,,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"26aa8aef-a0a2-43de-97f0-c0eb99ea69ee","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.04278",,"ok","sapling","Standing dead",,,,1.8,,,,,,,,1.4,10,,,,,,,,,,,"Tag moved to qualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"c6720d38-3267-49b6-93b4-b69e6b62988e","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05603",,"ok","sapling","No longer qualifies",,,,1.0,,,,,,,,,,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"b766c641-2dbf-4a75-af77-f1809efc2454","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05702",,"ok","sapling","No longer qualifies",,,,1.7,,,,,,,,,,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"2b3efc7d-46ea-4c2a-a8b6-14811a2ccde9","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05606",,"ok","sapling","Standing dead",,,,1.3,,,,,,,,1.5,10,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"7ed66e27-c774-44c6-821a-edc6a099eeb0","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05706",,"removed",,"Downed",,,,,,,,,,,,,,,,,,,,,,,,,"sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"0f177d2d-9e0a-4b33-8e6b-944598f118f8","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05356",,"ok","sapling","Standing dead",,,,1.5,,,,,,,,1.7,10,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201. 3 total stems.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"822130dc-6a3c-4a65-86f5-3badcba69272","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05355",,"ok","sapling","No longer qualifies",,,,1.0,,,,,,,,,,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"af06ed4f-ef76-47a9-9284-6c9f270fbb74","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05346",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
"d5d2ce15-5366-46c9-9e18-874feafe8b5c","JERC_061.basePlot.vst","2018-02-01","vst_JERC_2017","D03","JERC","JERC_061",,"NEON.PLA.D03.JERC.05352",,"ok","sapling","Standing dead",,,,1.8,,,,,,,,2.2,10,,,,,,,,,,,"Tag moved to nonqualifying live stem 20180201.","sknowlden@battelleecology.org","dbyerley@field-ops.org","legacyData"
