uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"49286ffb-b7bd-4b1a-8b7b-1d9b43cbdf35","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03938",,"ok","single shrub","Live",1.1,130,,6.4,,,,5.5,4.0,,"ellipsoid or sphere",1.8,10,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"a9d27824-b2ac-43da-b305-3c4e0f7187d2","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03647",,"ok","single bole tree","Live",20.1,130,,8.6,,,,5.0,3.5,"Partially shaded",,,,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"9a8f1f31-31e3-4cf0-ab76-ab580cf1d779","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03645",,"ok","single bole tree","Live",16.8,130,,11.8,,,,4.3,3.2,"Partially shaded",,,,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"10ef2174-131b-40e7-bb23-69153aee5b4b","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03646",,"ok","single bole tree","Live",22.0,130,,9.2,,,,3.6,3.4,"Partially shaded",,,,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"4ba78c13-c03f-4726-8695-6a09a6edfbe8","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03650",,"ok","single bole tree","Live",22.5,130,,10.9,,,,5.3,4.8,"Partially shaded",,,,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"0b1da282-aa22-4a84-a7fe-dfcfb21a90b9","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03942",,"ok","sapling","Live",,,,,,,,,,,,2.7,10,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"fc339ed7-366e-4fe3-a12a-1b30516e8143","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03940",,"ok","single shrub","Live",3.1,130,,5.1,0.4,,,4.8,4.1,,"ellipsoid or sphere",3.9,10,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"7dc17636-d25a-4593-93d8-a4e5da67d186","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03940",,"ok","single shrub","Live",1.4,130,,5.1,0.4,,,4.8,4.1,,"ellipsoid or sphere",1.8,10,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"5d63d3f2-d03f-4efd-8162-e06a5b9ae684","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03938",,"ok","single shrub","Live",4.0,130,,6.4,,,,5.5,4.0,,"ellipsoid or sphere",5.8,10,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
"a43951b3-6909-4706-aa21-1a263e6a4f3e","TREE_004.basePlot.vst","2018-05-01","vst_TREE_2017","D05","TREE","TREE_004",,"NEON.PLA.D05.TREE.03938",,"ok","single shrub","Live",5.5,130,,6.4,,,,5.5,4.0,,"ellipsoid or sphere",6.7,10,,,,,,,,,,,,"skacmarsky@battelleecology.org","hcrowley@battelleecology.org","legacyData"
