uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"1de80a88-1270-4d41-85e1-7b30480ec89f","TALL_054.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_054",,"NEON.PLA.D08.TALL.01877",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"4d1ce1a6-f4d0-4ba5-b9e5-a487e3d5e142","TALL_053.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_053",,"NEON.PLA.D08.TALL.01321",,"ok","single bole tree","Live",34.0,130,,19.9,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"32d1faba-9b70-4fca-902c-b01c419be442","TALL_054.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_054",,"NEON.PLA.D08.TALL.02339",,"ok","single bole tree","Live",11.5,130,,13.5,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"e8d634d9-bde0-403e-b945-68addbb397a1","TALL_053.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_053",,"NEON.PLA.D08.TALL.02500",,"ok","single bole tree","Live",14.0,130,,9.3,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"5c0df542-3f75-4c71-b567-598e30a04b5a","TALL_054.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_054",,"NEON.PLA.D08.TALL.01880",,"ok",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"c43c67fa-1cc9-4ef7-a34b-e47b2189c653","TALL_054.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_054",,"NEON.PLA.D08.TALL.02329",,"ok","single bole tree","Live",22.6,130,,18.0,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"9a189339-a265-4221-9612-5ddbea2abeb7","TALL_056.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_056",,"NEON.PLA.D08.TALL.02707",,"ok","single bole tree","Live",11.9,130,,11.7,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"7aa4c9d6-a3f9-413c-ab1b-a5d0df711123","TALL_056.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_056",,"NEON.PLA.D08.TALL.02613",,"ok","small shrub","Standing dead",,,,1.6,,,,0.8,0.8,,"cylinder",1.2,10,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"0a163474-e99f-419a-a790-f7f814d00456","TALL_054.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_054",,"NEON.PLA.D08.TALL.13007",,"ok","sapling","Standing dead",,,,1.5,,,,,,,,1.2,10,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
"089502d6-17b2-469d-9c65-d285674b8302","TALL_054.basePlot.vst","2018-12-05","vst_TALL_2018","D08","TALL","TALL_054",,"NEON.PLA.D08.TALL.02332",,"ok","single bole tree","Live",14.3,130,,8.5,,,,,,,,,,,,,,,,,,,,,"nparis@battelleecology.org","mensley-field@battelleecology.org",
