uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"21abeeff-dbec-4ea9-882f-34220a8510cf","JORN_043.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_043",,"NEON.PLA.D14.JORN.01540",,"ok","small shrub","Live,  other damage",,,,0.7,,,,2.0,1.6,,"oblate half-sphere",1.2,10,,,,,,,,,,,"Unknown cause","jsutter@battelleecology.org","srose@battelleecology.org",
"4c71eefb-7ff2-4ff6-aef7-405c4ba27e58","JORN_068.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_068",,"NEON.PLA.D14.JORN.02789",,"ok","small shrub","Live",,,,0.7,,,,2.6,2.4,,"oblate half-sphere",1.0,10,,,,,,,,,,,,"srose@battelleecology.org","jsutter@battelleecology.org",
"7ae17365-8fd1-4c7d-8d49-448cb51b2639","JORN_053.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_053",,"NEON.PLA.D14.JORN.01521",,"ok","small shrub","Live, physically damaged",,,,1.1,,,,2.8,2.4,,"oblate half-sphere",1.8,10,,,,,,,,,,,"Herbivory","gwebb@battelleecology.org","dsteinberg@battelleecology.org",
"70343148-74d7-442f-ac91-aa48fb3ed59c","JORN_058.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_058",,"NEON.PLA.D14.JORN.00103",,"ok","small shrub","Standing dead",,,,1.0,,,,0.8,0.8,,"half-sphere",1.8,10,,,,,,,,,,,,"jsutter@battelleecology.org","srose@battelleecology.org",
"50f27c28-167d-46d7-88a0-fb4180f1b920","JORN_067.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_067",,"NEON.PLA.D14.JORN.01187",,"ok","small shrub","Standing dead",,,,0.9,,,,2.0,1.7,,"oblate half-sphere",1.0,10,,,,,,,,,,,,"dsteinberg@battelleecology.org","gwebb@battelleecology.org",
"fb1355da-ebe6-40b0-84d2-9858814988da","JORN_060.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_060",,"NEON.PLA.D14.JORN.01199",,"ok","small shrub","Standing dead",,,,1.1,,,,2.9,2.0,,"oblate half-sphere",1.1,10,,,,,,,,,,,,"srose@battelleecology.org","jsutter@battelleecology.org",
"a639e14b-513b-4c6e-a9b2-78ceb1f7a2e9","JORN_067.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_067",,"NEON.PLA.D14.JORN.01187",,"ok","small shrub","Live",,,,0.9,,,,2.0,1.7,,"oblate half-sphere",1.2,10,,,,,,,,,,,,"dsteinberg@battelleecology.org","gwebb@battelleecology.org",
"ded28e2e-cd5a-470e-a3d4-e4bb8c1ccb95","JORN_058.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_058",,"NEON.PLA.D14.JORN.02788",,"ok","small shrub","Live",,,,1.1,,,,2.8,1.9,,"oblate half-sphere",1.3,10,,,,,,,,,,,,"jsutter@battelleecology.org","srose@battelleecology.org",
"6c1655f5-3575-4fb4-b3b0-abb300c5a0ed","JORN_068.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_068",,"NEON.PLA.D14.JORN.02790",,"ok","small shrub","Standing dead",,,,0.9,,,,2.6,2.1,,"oblate half-sphere",1.2,10,,,,,,,,,,,,"srose@battelleecology.org","jsutter@battelleecology.org",
"269e1362-f83d-4573-9837-a15946ce3d29","JORN_066.basePlot.vst","2018-11-01","vst_JORN_2018","D14","JORN","JORN_066",,"NEON.PLA.D14.JORN.01184",,"ok","single shrub","Live, physically damaged",1.2,130,,1.4,,,,3.0,2.2,,"oblate half-sphere",2.8,10,,,,,,,,,,,"Herbivory","tgilbert@battelleecology.org","gwebb@battelleecology.org",
