uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"64eb0042-030e-4ba2-aae5-0c03652f8402","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.02116",,"ok","small shrub","Standing dead",,,,0.7,0.4,,,0.5,0.5,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,"Adventitious root measurements taken from the ground. Shrubs have no leaves so took crown measurements from dead branches","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"41dd8ede-6b17-4c4a-b6e1-7a75f12daafb","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.00713",,"ok","small shrub","Standing dead",,,,1.1,0.3,,,0.7,0.3,,"ellipsoid or sphere",1.6,10,,,,,,,,,,,"Shrubs have no leaves so took crown measurements from dead branches","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"d50f1a32-9612-4e93-90c7-76edeab05ecd","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.01426",,"unknown",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"tag not found","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"f51a6d54-975f-4bd4-96b5-874831696b06","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.02129",,"ok","small shrub","Live",,,,1.1,0.6,,,0.4,0.2,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,"Adventitious root measurements taken from the ground.","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"c30920df-4141-4297-8d23-5439678fa669","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.00712",,"ok","small shrub","Standing dead",,,,0.9,0.3,,,0.3,0.2,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,"Adventitious root measurements taken from the ground. Shrubs have no leaves so took crown measurements from dead branches","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"4d83a9ed-57ec-419d-b832-b8c733b092ed","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.02127",,"ok","small shrub","Live",,,,0.9,0.7,,,0.6,0.4,,"ellipsoid or sphere",1.0,20,,,,,,,,,,,"Adventitious root measurements taken from the ground. Plants located near seasonally flooded pond.","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"8849073e-5f58-436f-b123-fcfc1b58832b","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.02137",,"ok","small shrub","Standing dead",,,,0.8,0.4,,,1.0,0.2,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"dd45145c-ca2c-4a03-8c7c-72c0dba7de05","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.00704",,"ok","small shrub","Standing dead",,,,0.9,0.4,,,0.5,0.3,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,"Adventitious root measurements taken from the ground. Shrubs have no leaves so took crown measurements from dead branches","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"9a383620-2735-4379-888b-098658674a86","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.02110",,"ok","small shrub","Live",,,,1.0,0.6,,,0.5,0.4,,"ellipsoid or sphere",1.4,10,,,,,,,,,,,"Adventitious root measurements taken from the ground. Shrubs have no leaves so took crown measurements from dead branches","jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
"79be9b4a-b581-4bf9-a265-5856f8596d62","DSNY_017.basePlot.vst","2018-01-02","vst_DSNY_2017","D03","DSNY","DSNY_017",,"NEON.PLA.D03.DSNY.00793",,"ok","small shrub","Live",,,,0.9,0.4,,,0.4,0.4,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"jlewis@battelleecology.org","dbyerley@field-ops.org","legacyData"
