uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"010e0d23-d704-419c-ae79-f9f29752dbd1","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02196",,"ok","small shrub","Live",,,,1.5,0.6,,,0.7,0.5,,"ellipsoid or sphere",1.8,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"15a4ba2c-3dea-420d-9713-fd4487c131df","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02156",,"ok","small shrub","Live",,,,1.8,0.7,,,0.7,0.7,,"ellipsoid or sphere",1.3,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"0c481070-c73d-4a80-af41-9c00f51b2e9f","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02162",,"ok","small shrub","Live",,,,1.6,0.9,,,1.1,0.8,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"ad337367-c82e-420a-9ccf-d678784d38d7","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02161",,"ok","small shrub","Live",,,,1.8,0.7,,,1.0,0.9,,"ellipsoid or sphere",1.8,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"d8a967e7-5b43-4faa-8a5f-c85bb8330241","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02169",,"ok","small shrub","Live",,,,1.8,0.5,,,1.4,0.7,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"6f417663-0fd7-4f8b-abc9-a1e75f7f8ea9","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02163",,"ok","small shrub","Live",,,,1.7,0.9,,,0.6,0.6,,"ellipsoid or sphere",1.5,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"aeccc659-3bc0-4d7c-9d29-8293ca38ed83","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02185",,"ok","small shrub","Live",,,,1.3,,,,0.5,0.5,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"5209b39a-68c5-4464-b524-417af9a7e553","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02191",,"ok","small shrub","Live",,,,1.2,,,,0.4,0.3,,"cylinder",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"46ee703f-5fc3-4f75-995a-c5d2b07bc82e","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02169",,"ok","small shrub","Live",,,,1.8,0.5,,,1.4,0.7,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"70b3c179-4ef7-4495-af62-08107873c226","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02151",,"ok","small shrub","Live",,,,1.1,0.9,,,0.3,0.1,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"871510cb-cb16-40f2-bb03-a235cb0b7150","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02180",,"ok","small shrub","Live",,,,1.0,,,,0.4,0.3,,"cylinder",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"e08d084b-192d-4854-bdf1-710ea0a943c5","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02181",,"ok","small shrub","Live",,,,1.2,0.5,,,0.7,0.6,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"b825c794-0fc6-41cc-b54b-30d7defed47d","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02157",,"ok","single shrub","Live",1.0,130,,2.1,0.6,,,1.1,0.7,,"ellipsoid or sphere",2.4,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"1464326b-a10c-423b-9eaa-686ae2140d8d","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02155",,"ok","small shrub","Live",,,,1.2,,,,0.6,0.4,,"cylinder",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"ab3e62c8-3e1c-4f1b-9fd5-04f32a87c748","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02200",,"ok","small shrub","Live",,,,1.3,0.5,,,0.6,0.3,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"a8454092-190b-49b8-9b21-fb5a2963c5b2","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02192",,"ok","small shrub","Live",,,,1.0,0.4,,,0.6,0.4,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"e1a138b0-89bc-4774-b6ea-f11fd24b11ca","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02193",,"ok","small shrub","Live",,,,1.3,0.6,,,0.6,0.4,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"80e88f5a-41ca-479f-b6f3-cc69b2e36dc4","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02167",,"ok","small shrub","Live",,,,1.7,0.7,,,0.8,0.7,,"ellipsoid or sphere",1.5,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"5a2a1cba-c9c1-4ff1-a8f4-e958b24342a5","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02162",,"ok","small shrub","Live",,,,1.6,0.9,,,1.1,0.8,,"ellipsoid or sphere",1.3,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"66d1ab17-1bf4-4f24-a92d-7092d90019de","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02160",,"ok","small shrub","Live",,,,2.0,,,,1.4,1.4,,"cylinder",2.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"b50e970f-71d4-4a36-870b-c3d1e82c29c4","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02162",,"ok","small shrub","Live",,,,1.6,0.9,,,1.1,0.8,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"f90b962d-f162-4b0f-9bdc-29fc940fed37","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02174",,"ok","small shrub","Live",,,,2.1,0.9,,,0.8,0.6,,"ellipsoid or sphere",1.9,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"00a502b0-bb47-4c6a-832b-c202068b7451","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02175",,"ok","small shrub","Live",,,,1.2,0.3,,,0.7,0.5,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"e4b59c94-29a6-48a6-a07c-b569fafe268a","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02179",,"ok","small shrub","Live",,,,0.9,,,,0.5,0.3,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"9711bfe6-dfcb-43d4-bd68-affb26b8b05e","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02166",,"ok","small shrub","Live",,,,1.1,,,,0.9,0.7,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"4ee87a43-fe6a-4019-b7a0-4a4dcf5e0c4d","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02170",,"ok","small shrub","Live",,,,1.9,,,,0.7,0.5,,"cylinder",1.3,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"938b9ad7-5a5f-4947-8405-3ac4556a3ebd","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02303",,"ok","small shrub","Live",,,,1.5,0.4,,,0.5,0.3,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"224572f2-a91f-4b16-8013-8c402e53dcb6","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.00045",,"ok","single bole tree","Standing dead",13.0,130,,4.2,,,,0.4,0.3,,,,,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"3bc111cf-d6eb-4aa9-ad5a-5ac2d7e49ec3","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02171",,"ok","small shrub","Live",,,,1.5,,,,0.7,0.4,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"06132946-186d-4eff-8d7e-bcac6516d5b8","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02177",,"ok","small shrub","Standing dead",,,,1.0,,,,0.5,0.2,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"be8925c8-9316-4721-a6f9-dbe9e87b9e6e","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02307",,"ok","small shrub","Standing dead",,,,1.4,0.7,,,0.4,0.3,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"9320c149-b611-4a04-b1fd-7ffa4f117128","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02153",,"ok","small shrub","Live",,,,1.3,,,,0.4,0.3,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"da1cd106-a70f-4be5-ae62-eefc656dc73b","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02176",,"ok","small shrub","Live",,,,1.8,,,,1.2,0.8,,"cylinder",1.8,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"af907669-2943-4a57-af4c-977a5f336c32","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02164",,"ok","small shrub","Live",,,,1.7,0.5,,,1.7,1.1,,"ellipsoid or sphere",1.6,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"0f6e8421-9824-4c48-a7af-33ebbd55ca25","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02176",,"ok","small shrub","Live",,,,1.8,,,,1.2,0.8,,"cylinder",2.2,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"3fcda20a-5301-4f7b-9614-bc77f17bb36d","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02159",,"ok","single shrub","Live",1.4,130,,2.0,,,,1.0,1.0,,"cylinder",3.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"706ca98e-0c67-43e6-8fd1-ed859bee89cc","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02168",,"ok","small shrub","Standing dead",,,,1.8,1.0,,,0.7,0.6,,"ellipsoid or sphere",1.3,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"65159605-9062-4413-85c1-048a29d3a5a2","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02188",,"ok","small shrub","Live",,,,1.3,,,,0.4,0.3,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"5e4f34ae-558d-4aa1-98d9-ae5a669e3b8c","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02199",,"ok","small shrub","Live",,,,1.6,0.7,,,0.7,0.6,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"0d577afe-1539-406b-9b63-7aba345fcc0b","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02168",,"ok","small shrub","Standing dead",,,,1.8,1.0,,,0.7,0.6,,"ellipsoid or sphere",1.6,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"105d21ec-9e95-488b-906d-3f9105938597","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02304",,"ok","small shrub","Live",,,,1.5,0.8,,,0.5,0.4,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"0364389d-d6fa-414e-be61-3ecc8f61a6fe","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02182",,"ok","small shrub","Live",,,,0.7,,,,0.6,0.5,,"half-sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"cca34bfa-70bb-488a-9a54-ece53d07b5bf","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02195",,"ok","small shrub","Live",,,,1.1,,,,0.1,0.1,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"b729220f-b54d-4957-a5c9-5c56bdd2d7bf","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02175",,"ok","small shrub","Live",,,,1.2,0.3,,,0.7,0.5,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"93ddf58e-90b0-4d90-9341-b7163a2a2eb0","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02160",,"ok","small shrub","Live",,,,2.0,,,,1.4,1.4,,"cylinder",1.6,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"5e3ec551-440e-4452-97e0-161fb6bddac5","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02160",,"ok","small shrub","Live",,,,2.0,,,,1.4,1.4,,"cylinder",2.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"9a7f86bc-b30e-4375-bd77-1e4aa158f773","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02161",,"ok","small shrub","Live",,,,1.8,0.7,,,1.0,0.9,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"15d5a2be-dd86-4b44-8696-84a2d63c6465","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02194",,"ok","small shrub","Live",,,,1.2,,,,0.6,0.4,,"cylinder",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"1770159d-1c20-46ab-baaf-e55fa5886830","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02152",,"ok","small shrub","Live",,,,1.3,0.5,,,0.5,0.4,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"1c60e241-1ea5-4af0-b5d2-06afc8a269bd","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02183",,"ok","small shrub","Live",,,,1.4,,,,0.5,0.5,,"cylinder",1.4,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"91a518d7-0c71-4452-822d-b659591ad1c3","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02190",,"ok","small shrub","Live",,,,1.2,,,,0.5,0.4,,"cylinder",1.0,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"4642ad29-eff8-41b0-b8aa-607499343abf","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02178",,"ok","small shrub","Live",,,,1.9,,,,0.5,0.2,,"cylinder",2.4,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"ec897e4e-7e8c-4ae0-ab13-0d41e9c5e2fc","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02306",,"ok","small shrub","Live",,,,1.4,0.7,,,0.4,0.4,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"62e9d0f5-b33b-49ce-a455-1e9fd2fdd289","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02302",,"ok","small shrub","Live",,,,1.5,0.7,,,0.4,0.4,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
"1de50512-76e5-4ebc-9d1d-39467928f339","DSNY_020.basePlot.vst","2018-05-01","vst_DSNY_2017","D03","DSNY","DSNY_020",,"NEON.PLA.D03.DSNY.02198",,"ok","small shrub","Live",,,,1.6,0.6,,,0.7,0.5,,"ellipsoid or sphere",1.7,10,,,,,,,,,,,,"dbyerley@field-ops.org","jmiller@battelleecology.org","legacyData"
