uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"f2fbbcdc-791a-4f3f-a4df-bcd443314af4","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03639",,"ok","single shrub","Standing dead",1.1,130,,2.9,,,,2.3,2.0,,"inverted cone",1.3,10,0.20,0.11,,,,,,,,,"Unknown cause of death","elamb@battelleecology.org","gchapman@neoninc.org",
"2ca2154f-b204-4ed6-a7a4-a1fd775a54f6","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.10850",,"ok","liana","Live",4.8,130,,,,,,,,,,,,,,,,,,,,,,"Type A; significantly further back on bole from tag","elamb@battelleecology.org","gchapman@neoninc.org",
"60f41473-dc1e-42b9-abe4-f000f755f909","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.13426",,"ok","small shrub","Live",,,,1.3,,,,0.5,0.5,,"inverted cone",1.1,10,0.05,0.02,,,,,,,,,,"elamb@battelleecology.org","gchapman@neoninc.org",
"253928bc-17dc-4b49-b569-09d89346b00f","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03641",,"ok","single shrub","Live",1.1,130,,3.5,,,,2.8,1.4,,"inverted cone",1.7,10,0.17,0.14,,,,,,,,,,"elamb@battelleecology.org","gchapman@neoninc.org",
"907ce003-2a53-41bd-a0d3-63bb057e0bb6","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03627",,"ok","single shrub","Live",2.6,130,,1.7,,,,3.4,2.5,,"inverted cone",3.3,10,0.05,0.04,,,,,,,,,,"elamb@battelleecology.org","gchapman@neoninc.org",
"edb468ba-4b2a-46f6-8af8-d626cd3543fb","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03628",,"ok","single shrub","Live",1.1,130,,5.1,,,,4.5,3.1,,"inverted cone",1.9,10,0.18,0.16,,,,,,,,,,"elamb@battelleecology.org","gchapman@neoninc.org",
"1b8c1520-3a43-4522-a1c7-4d35addb1655","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03645",,"ok","single bole tree","Live",30.5,130,,24.3,,,,,,,,,,,,,,,,,,,,,"elamb@battelleecology.org","gchapman@neoninc.org",
"91245ade-719a-42da-9118-e0564c4d3594","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03642",,"ok","small shrub","Live",,,,1.7,,,,1.2,1.1,,"inverted cone",1.2,10,0.03,0.02,,,,,,,,,,"elamb@battelleecology.org","gchapman@neoninc.org",
"76c92574-9f0a-41f5-95b8-ce6d8b3a23cc","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.10850",,"ok","liana","Live",4.1,130,,,,,,,,,,,,,,,,,,,,,,"Measurement point changed due to new rooting point; presumed rooting under fallen log; type A","elamb@battelleecology.org","gchapman@neoninc.org",
"8d1eba12-2ad8-4413-a3e8-aafc78ce5219","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03629",,"ok","single shrub","Live, physically damaged",5.2,130,,3.6,0.1,,,4.7,2.0,,"ellipsoid or sphere",6.8,10,,,,,,,,,,,"Bole damage split; crown damage top dead; unknown cause","elamb@battelleecology.org","gchapman@neoninc.org",
